time_period,time_identifier,geographic_level,country_code,country_name,version,establishment_type_group,breakdown,sex,ethnicity_major,ethnicity_minor,free_school_meals,sen_provision,sen_status,sen_primary_need,disadvantage,first_language,admission_type,religious_denomination,t_schools,t_pupils,t_att8,avg_att8,t_entbasics,pt_entbasics,t_l2basics_95,pt_l2basics_95,t_l2basics_94,pt_l2basics_94,t_ebacc_e_ptq_ee,pt_ebacc_e_ptq_ee,t_ebacc_95,pt_ebacc_95,t_ebacc_94,pt_ebacc_94,t_ebaccaps,avg_ebaccaps,t_inp8calc,t_p8score,avg_p8score,p8score_ci_low,p8score_ci_upp
201819,Academic year,National,E92000001,England,Final,State-funded mainstream,First language,Girls,Total,Total,Total,Total,Total,Total,Total,English,Total,Sikh,3,37,2065.75,55.8,37,100,27,73,29,78.4,29,78.4,12,32.4,21,56.8,187.84,5.08,37,29.016,0.78,0.37,1.2
201819,Academic year,National,E92000001,England,Final,State-funded mainstream,SEN provision,Girls,Total,Total,Total,No SEN,Total,Total,Total,Total,Total,Other Christian faith,55,4163,227627.05,54.7,4129,99.2,2277,54.7,3143,75.5,2375,57.1,1251,30.1,1696,40.7,20311.55,4.88,3872,1506.15,0.39,0.35,0.43
201819,Academic year,National,E92000001,England,Final,State-funded mainstream,First language,Girls,Total,Total,Total,Total,Total,Total,Total,Other than English,Total,Church of England,154,2344,119441.03,51,2302,98.2,1129,48.2,1571,67,1286,54.9,563,24,801,34.2,10629.06,4.53,1919,1351.248,0.7,0.65,0.76
201819,Academic year,National,E92000001,England,Final,State-funded mainstream,First language,Boys,Total,Total,Total,Total,Total,Total,Total,Other than English,Total,Muslim,6,297,16701.25,56.2,295,99.3,197,66.3,248,83.5,229,77.1,77,25.9,124,41.8,1495.41,5.04,272,212.698,0.78,0.63,0.93
201819,Academic year,National,E92000001,England,Final,State-funded mainstream,SEN provision,Boys,Total,Total,Total,SEN Supp,Total,Total,Total,Total,Total,No religious character,2420,28552,889721.13,31.2,27557,96.5,4377,15.3,8657,30.3,4058,14.2,897,3.1,1480,5.2,73107.29,2.56,27543,-16022.191,-0.58,-0.6,-0.57
201819,Academic year,National,E92000001,England,Final,State-funded mainstream,SEN provision,Total,Total,Total,Total,No SEN,Total,Total,Total,Total,Total,Hindu,1,144,8509.75,59.1,143,99.3,92,63.9,119,82.6,127,88.2,69,47.9,90,62.5,832.86,5.78,124,84.024,0.68,0.45,0.9
201819,Academic year,National,E92000001,England,Final,State-funded mainstream,First language,Girls,Total,Total,Total,Total,Total,Total,Total,Unclassified EAL,Total,Other Christian faith,9,9,425.5,47.3,9,100,3,33.3,4,44.4,3,33.3,1,11.1,2,22.2,36.01,4,7,4.794,0.68,-0.27,1.64
201819,Academic year,National,E92000001,England,Final,State-funded mainstream,SEN provision,Total,Total,Total,Total,SEN State EHC,Total,Total,Total,Total,Total,Roman catholic,243,812,21541.25,26.5,719,88.5,88,10.8,190,23.4,79,9.7,19,2.3,34,4.2,1737.11,2.14,790,-411.945,-0.52,-0.61,-0.43
201819,Academic year,National,E92000001,England,Final,State-funded mainstream,First language,Boys,Total,Total,Total,Total,Total,Total,Total,English,Total,Roman catholic,273,20005,934294.51,46.7,19765,98.8,8744,43.7,13386,66.9,7155,35.8,2689,13.4,4120,20.6,80902.24,4.04,19529,-4623.641,-0.24,-0.25,-0.22
201819,Academic year,National,E92000001,England,Final,State-funded mainstream,First language,Boys,Total,Total,Total,Total,Total,Total,Total,Other than English,Total,Sikh,3,133,6967.01,52.4,133,100,69,51.9,103,77.4,102,76.7,33,24.8,50,37.6,652.72,4.91,126,76.621,0.61,0.38,0.83
201819,Academic year,National,E92000001,England,Final,State-funded mainstream,SEN provision,Total,Total,Total,Total,SEN Supp,Total,Total,Total,Total,Total,No religious character,2585,46976,1516596.29,32.3,45367,96.6,7773,16.5,14905,31.7,7839,16.7,1919,4.1,3096,6.6,123712.65,2.63,45361,-20213.125,-0.45,-0.46,-0.43
201819,Academic year,National,E92000001,England,Final,State-funded mainstream,SEN provision,Total,Total,Total,Total,SEN Supp,Total,Total,Total,Total,Total,Hindu,1,1,73.5,73.5,1,100,1,100,1,100,1,100,1,100,1,100,7.33,7.33,0,z,z,z,z
201819,Academic year,National,E92000001,England,Final,State-funded mainstream,First language,Girls,Total,Total,Total,Total,Total,Total,Total,Unclassified EAL,Total,No religious character,211,495,23498.38,47.5,477,96.4,205,41.4,318,64.2,240,48.5,101,20.4,149,30.1,2079.33,4.2,419,59.163,0.14,0.02,0.26
201819,Academic year,National,E92000001,England,Final,State-funded mainstream,First language,Girls,Total,Total,Total,Total,Total,Total,Total,Other than English,Total,Other Christian faith,53,651,35428.66,54.4,642,98.6,365,56.1,478,73.4,367,56.4,210,32.3,280,43,3205.84,4.92,508,479.33,0.94,0.83,1.06
201819,Academic year,National,E92000001,England,Final,State-funded mainstream,First language,Boys,Total,Total,Total,Total,Total,Total,Total,English,Total,Other Christian faith,58,4274,212205.51,49.7,4218,98.7,2104,49.2,2907,68,1878,43.9,932,21.8,1270,29.7,18902.89,4.42,4036,-470.922,-0.12,-0.16,-0.08
201819,Academic year,National,E92000001,England,Final,State-funded mainstream,SEN provision,Total,Total,Total,Total,SEN Supp,Total,Total,Total,Total,Total,Roman catholic,308,5060,174888.89,34.6,4918,97.2,912,18,1822,36,987,19.5,231,4.6,416,8.2,14316.99,2.83,4895,-1468.199,-0.3,-0.34,-0.26
201819,Academic year,National,E92000001,England,Final,State-funded mainstream,First language,Girls,Total,Total,Total,Total,Total,Total,Total,English,Total,Roman catholic,284,20913,1071569.64,51.2,20726,99.1,10201,48.8,15022,71.8,9883,47.3,4467,21.4,6579,31.5,92722.59,4.43,20416,4572.54,0.22,0.21,0.24
201819,Academic year,National,E92000001,England,Final,State-funded mainstream,First language,Girls,Total,Total,Total,Total,Total,Total,Total,Unclassified EAL,Total,Church of England,18,34,1994.5,58.7,34,100,21,61.8,27,79.4,17,50,14,41.2,15,44.1,175.32,5.16,29,33.723,1.16,0.7,1.63
201819,Academic year,National,E92000001,England,Final,State-funded mainstream,First language,Total,Total,Total,Total,Total,Total,Total,Total,Unclassified EAL,Total,Sikh,1,1,50,50,1,100,1,100,1,100,1,100,0,0,0,0,4.33,4.33,1,-0.485,-0.49,-3,2.03
201819,Academic year,National,E92000001,England,Final,State-funded mainstream,First language,Total,Total,Total,Total,Total,Total,Total,Total,English,Total,Sikh,3,94,4980.25,53,94,100,58,61.7,72,76.6,69,73.4,20,21.3,34,36.2,449.69,4.78,91,49.982,0.55,0.29,0.81
201819,Academic year,National,E92000001,England,Final,State-funded mainstream,First language,Total,Total,Total,Total,Total,Total,Total,Total,Other than English,Total,Jewish,13,171,9761.13,57.1,169,98.8,104,60.8,142,83,96,56.1,58,33.9,77,45,907.13,5.3,133,77.256,0.58,0.36,0.8
201819,Academic year,National,E92000001,England,Final,State-funded mainstream,First language,Boys,Total,Total,Total,Total,Total,Total,Total,Unclassified EAL,Total,Church of England,21,37,1584.75,42.8,34,91.9,14,37.8,21,56.8,11,29.7,4,10.8,7,18.9,137.25,3.71,27,4.743,0.18,-0.31,0.66
201819,Academic year,National,E92000001,England,Final,State-funded mainstream,First language,Girls,Total,Total,Total,Total,Total,Total,Total,Other than English,Total,Jewish,10,91,5344,58.7,91,100,54,59.3,78,85.7,57,62.6,32,35.2,44,48.4,495.9,5.45,71,64.233,0.9,0.61,1.2
201819,Academic year,National,E92000001,England,Final,State-funded mainstream,First language,Total,Total,Total,Total,Total,Total,Total,Total,Other than English,Total,Sikh,3,254,13888.51,54.7,254,100,142,55.9,202,79.5,206,81.1,82,32.3,121,47.6,1313.08,5.17,236,189.119,0.8,0.64,0.96
201819,Academic year,National,E92000001,England,Final,State-funded mainstream,First language,Boys,Total,Total,Total,Total,Total,Total,Total,English,Total,No religious character,2453,184918,8285970.72,44.8,182340,98.6,74815,40.5,115323,62.4,60807,32.9,23505,12.7,35252,19.1,718268.79,3.88,180233,-57889.493,-0.32,-0.33,-0.32
201819,Academic year,National,E92000001,England,Final,State-funded mainstream,First language,Girls,Total,Total,Total,Total,Total,Total,Total,Unclassified EAL,Total,Muslim,1,1,68,68,1,100,1,100,1,100,1,100,1,100,1,100,6.67,6.67,0,z,z,z,z
201819,Academic year,National,E92000001,England,Final,State-funded mainstream,First language,Total,Total,Total,Total,Total,Total,Total,Total,Other than English,Total,Other Christian faith,59,1485,78133.16,52.6,1463,98.5,788,53.1,1050,70.7,777,52.3,421,28.4,565,38,7105.87,4.79,1150,786.682,0.68,0.61,0.76
201819,Academic year,National,E92000001,England,Final,State-funded mainstream,SEN provision,Girls,Total,Total,Total,SEN State EHC,Total,Total,Total,Total,Total,Other Christian faith,27,48,1137,23.7,36,75,4,8.3,6,12.5,6,12.5,2,4.2,2,4.2,91.13,1.9,46,-20.961,-0.46,-0.83,-0.09
201819,Academic year,National,E92000001,England,Final,State-funded mainstream,First language,Total,Total,Total,Total,Total,Total,Total,Total,Other than English,Total,Hindu,1,34,2174.25,63.9,34,100,24,70.6,30,88.2,31,91.2,22,64.7,25,73.5,217.95,6.41,25,27.501,1.1,0.6,1.6
201819,Academic year,National,E92000001,England,Final,State-funded mainstream,First language,Total,Total,Total,Total,Total,Total,Total,Total,English,Total,Jewish,13,1212,70514.17,58.2,1193,98.4,808,66.7,1049,86.6,490,40.4,358,29.5,422,34.8,6269.93,5.17,1096,634.846,0.58,0.5,0.66
201819,Academic year,National,E92000001,England,Final,Academies and free schools,Admission type,Girls,Total,Total,Total,Total,Total,Total,Total,Total,non-selective schools in highly selective areas,Total,167,14004,628673.41,44.9,13825,98.7,4975,35.5,8662,61.9,5147,36.8,1554,11.1,2723,19.4,52749.74,3.77,13378,1493.395,0.11,0.09,0.13
201819,Academic year,National,E92000001,England,Final,Academies and free schools,Admission type,Total,Total,Total,Total,Total,Total,Total,Total,Total,non-selective schools in highly selective areas,Total,175,28160,1197119.06,42.5,27770,98.6,9182,32.6,16325,58,8767,31.1,2325,8.3,4197,14.9,100356.51,3.56,26867,-3310.366,-0.12,-0.14,-0.11
201819,Academic year,National,E92000001,England,Final,Academies and free schools,Admission type,Total,Total,Total,Total,Total,Total,Total,Total,Total,selective schools,Total,142,21055,1512062.39,71.8,21033,99.9,19672,93.4,20817,98.9,16874,80.1,13327,63.3,15369,73,143217.78,6.8,19158,10660.782,0.56,0.54,0.57
201819,Academic year,National,E92000001,England,Final,Academies and free schools,Admission type,Boys,Total,Total,Total,Total,Total,Total,Total,Total,non-selective schools in highly selective areas,Total,161,14156,568445.65,40.2,13945,98.5,4207,29.7,7663,54.1,3620,25.6,771,5.4,1474,10.4,47606.77,3.36,13489,-4803.761,-0.36,-0.38,-0.33
201819,Academic year,National,E92000001,England,Final,Academies and free schools,Ethnicity major,Boys,Asian,Total,Total,Total,Total,Total,Total,Total,Total,Total,1575,20679,1045485.73,50.6,20492,99.1,10771,52.1,14642,70.8,9994,48.3,4397,21.3,6066,29.3,93480.02,4.52,18702,5504.269,0.29,0.28,0.31
201819,Academic year,National,E92000001,England,Final,Academies and free schools,Ethnicity major,Boys,Other,Total,Total,Total,Total,Total,Total,Total,Total,Total,1046,3620,165743.55,45.8,3514,97.1,1508,41.7,2225,61.5,1733,47.9,669,18.5,982,27.1,15109.82,4.17,2753,807.674,0.29,0.25,0.34
201819,Academic year,National,E92000001,England,Final,Academies and free schools,Admission type,Total,Total,Total,Total,Total,Total,Total,Total,Total,non-selective schools in other areas,Total,2035,340812,15994978.6,46.9,336260,98.7,145902,42.8,222186,65.2,136971,40.2,55068,16.2,82631,24.2,1391448.29,4.08,323178,2329.426,0.01,0,0.01
201819,Academic year,National,E92000001,England,Final,Academies and free schools,Ethnicity major,Girls,White,Total,Total,Total,Total,Total,Total,Total,Total,Total,2217,146061,7243995.99,49.6,144407,98.9,68190,46.7,101126,69.2,64532,44.2,29832,20.4,42993,29.4,628606.43,4.3,140879,23867.113,0.17,0.16,0.18
201819,Academic year,National,E92000001,England,Final,Academies and free schools,Admission type,Boys,Total,Total,Total,Total,Total,Total,Total,Total,non-selective schools in other areas,Total,1948,173529,7737759.21,44.6,170891,98.5,69227,39.9,107605,62,60044,34.6,21379,12.3,32979,19,672502.46,3.88,164234,-37093.231,-0.23,-0.23,-0.22
201819,Academic year,National,E92000001,England,Final,Academies and free schools,Ethnicity major,Boys,Black,Total,Total,Total,Total,Total,Total,Total,Total,Total,1350,10381,443752.38,42.7,10205,98.3,3626,34.9,5836,56.2,4223,40.7,1164,11.2,1866,18,38620.16,3.72,8958,-878.362,-0.1,-0.12,-0.07
201819,Academic year,National,E92000001,England,Final,Academies and free schools,Admission type,Girls,Total,Total,Total,Total,Total,Total,Total,Total,selective schools,Total,92,10612,775965.74,73.1,10598,99.9,10057,94.8,10536,99.3,8760,82.5,7333,69.1,8213,77.4,73613.67,6.94,9666,6838.873,0.71,0.68,0.73
201819,Academic year,National,E92000001,England,Final,Academies and free schools,Ethnicity major,Girls,Black,Total,Total,Total,Total,Total,Total,Total,Total,Total,1349,10350,515959.04,49.9,10261,99.1,4567,44.1,6868,66.4,5907,57.1,2302,22.2,3480,33.6,45879.5,4.43,9040,4473.382,0.49,0.47,0.52
201819,Academic year,National,E92000001,England,Final,Academies and free schools,Ethnicity major,Boys,Unclassified,Total,Total,Total,Total,Total,Total,Total,Total,Total,969,2650,113728,42.9,2567,96.9,1013,38.2,1545,58.3,903,34.1,336,12.7,500,18.9,9930.52,3.75,2333,-753.687,-0.32,-0.38,-0.27
201819,Academic year,National,E92000001,England,Final,Academies and free schools,Ethnicity major,Girls,Other,Total,Total,Total,Total,Total,Total,Total,Total,Total,1001,3270,167958.08,51.4,3192,97.6,1586,48.5,2247,68.7,1938,59.3,890,27.2,1245,38.1,15320.95,4.69,2584,2184.692,0.85,0.8,0.89
201819,Academic year,National,E92000001,England,Final,Academies and free schools,Ethnicity major,Total,White,Total,Total,Total,Total,Total,Total,Total,Total,Total,2340,296288,14011622.9,47.3,292498,98.7,129474,43.7,195462,66,114975,38.8,49399,16.7,72428,24.4,1216302.68,4.11,285569,-17751.435,-0.06,-0.07,-0.06
201819,Academic year,National,E92000001,England,Final,Academies and free schools,Ethnicity major,Boys,Mixed,Total,Total,Total,Total,Total,Total,Total,Total,Total,1927,9827,457164.17,46.5,9659,98.3,4272,43.5,6295,64.1,4024,40.9,1690,17.2,2381,24.2,40321.48,4.1,9139,-1656.606,-0.18,-0.21,-0.15
201819,Academic year,National,E92000001,England,Final,Academies and free schools,Ethnicity major,Girls,Asian,Total,Total,Total,Total,Total,Total,Total,Total,Total,1550,19394,1075869.06,55.5,19291,99.5,11156,57.5,14658,75.6,11860,61.2,6284,32.4,8379,43.2,97152.1,5.01,17687,13829.186,0.78,0.76,0.8
201819,Academic year,National,E92000001,England,Final,Academies and free schools,Ethnicity major,Total,Chinese,Total,Total,Total,Total,Total,Total,Total,Total,Total,831,1517,100761.94,66.4,1513,99.7,1204,79.4,1392,91.8,1012,66.7,741,48.8,872,57.5,9442.16,6.22,1288,1152.058,0.89,0.82,0.96
201819,Academic year,National,E92000001,England,Final,Academies and free schools,Admission type,Girls,Total,Total,Total,Total,Total,Total,Total,Total,non-selective schools in other areas,Total,1972,167283,8257219.39,49.4,165369,98.9,76675,45.8,114581,68.5,76927,46,33689,20.1,49652,29.7,718945.83,4.3,158944,39422.657,0.25,0.24,0.25
201819,Academic year,National,E92000001,England,Final,Academies and free schools,Ethnicity major,Boys,Chinese,Total,Total,Total,Total,Total,Total,Total,Total,Total,478,744,48800.77,65.6,743,99.9,575,77.3,670,90.1,458,61.6,321,43.1,379,50.9,4555.09,6.12,640,520.177,0.81,0.71,0.91
201819,Academic year,National,E92000001,England,Final,Academies and free schools,Disadvantage,Boys,Total,Total,Total,Total,Total,Total,Disadvantaged,Total,Total,Total,2192,49180,1769642.96,36,47624,96.8,11653,23.7,21267,43.2,11983,24.4,2798,5.7,4883,9.9,149046.28,3.03,47076,-28239.868,-0.6,-0.61,-0.59
201819,Academic year,National,E92000001,England,Final,Academies and free schools,Disadvantage,Boys,Total,Total,Total,Total,Total,Total,Disadvantaged all other,Total,Total,Total,2200,148948,7272658.55,48.8,147647,99.1,71396,47.9,104282,70,59795,40.1,25346,17,36726,24.7,640667.06,4.3,140139,-9835.215,-0.07,-0.08,-0.06
201819,Academic year,National,E92000001,England,Final,All state-funded,SEN status,Boys,Black,Total,Total,Total,Any SEN,Total,Total,Total,Total,Total,997,2823,69092,24.5,2305,81.7,256,9.1,587,20.8,470,16.6,44,1.6,96,3.4,5563.27,1.97,2594,-1803.5,-0.7,-0.74,-0.65
201819,Academic year,National,E92000001,England,Final,All state-funded,Admission type,Girls,Total,Total,Total,Total,Total,Total,Total,Total,selective schools,Total,105,12068,878133.91,72.8,12052,99.9,11393,94.4,11972,99.2,10080,83.5,8349,69.2,9413,78,83431.65,6.91,11035,7717.882,0.7,0.68,0.72
201819,Academic year,National,E92000001,England,Final,All state-funded,SEN status,Girls,Mixed,Total,Total,Total,No identified SEN,Total,Total,Total,Total,Total,2574,12078,635292.33,52.6,11988,99.3,6015,49.8,8763,72.6,6401,53,3107,25.7,4346,36,56279.06,4.66,11249,3657.2,0.33,0.3,0.35
201819,Academic year,National,E92000001,England,Final,All state-funded,SEN status,Girls,Black,Total,Total,Total,Any SEN,Total,Total,Total,Total,Total,693,1548,46243,29.9,1347,87,194,12.5,385,24.9,409,26.4,63,4.1,127,8.2,3762.54,2.43,1434,-270.561,-0.19,-0.26,-0.12
201819,Academic year,National,E92000001,England,Final,All state-funded,SEN status,Girls,Black,Total,Total,Total,No identified SEN,Total,Total,Total,Total,Total,1761,14107,715694.18,50.7,14018,99.4,6467,45.8,9737,69,8114,57.5,3124,22.1,4784,33.9,63699.33,4.52,12301,6163.86,0.5,0.48,0.52
201819,Academic year,National,E92000001,England,Final,All state-funded,Religious denomination,Boys,Total,Total,Total,Total,Total,Total,Total,Total,Total,Sikh,3,191,9931.51,52,191,100,101,52.9,147,77,143,74.9,41,21.5,63,33,918.9,4.81,181,97.102,0.54,0.35,0.72
201819,Academic year,National,E92000001,England,Final,All state-funded,SEN status,Girls,Unclassified,Total,Total,Total,Any SEN,Total,Total,Total,Total,Total,279,375,10105.5,26.9,306,81.6,48,12.8,97,25.9,56,14.9,16,4.3,25,6.7,817.63,2.18,359,-215.546,-0.6,-0.73,-0.47
201819,Academic year,National,E92000001,England,Final,All state-funded,SEN status,Boys,Chinese,Total,Total,Total,No identified SEN,Total,Total,Total,Total,Total,616,907,59345.79,65.4,906,99.9,705,77.7,827,91.2,530,58.4,378,41.7,447,49.3,5513.04,6.08,772,618.22,0.8,0.71,0.89
201819,Academic year,National,E92000001,England,Final,All state-funded,SEN status,Girls,Unclassified,Total,Total,Total,No identified SEN,Total,Total,Total,Total,Total,1184,2849,141478.13,49.7,2786,97.8,1317,46.2,1944,68.2,1353,47.5,609,21.4,871,30.6,12482.31,4.38,2497,549.922,0.22,0.17,0.27
201819,Academic year,National,E92000001,England,Final,All state-funded,SEN status,Boys,White,Total,Total,Total,Any SEN,Total,Total,Total,Total,Total,3627,38776,1020573.27,26.3,32268,83.2,4942,12.7,9888,25.5,3865,10,919,2.4,1572,4.1,83354.59,2.15,37528,-29861.205,-0.8,-0.81,-0.78
201819,Academic year,National,E92000001,England,Final,All state-funded,SEN provision,Boys,White,Total,Total,SEN State EHC,Total,Total,Total,Total,Total,Total,2833,11618,167182.63,14.4,6087,52.4,686,5.9,1411,12.1,406,3.5,106,0.9,200,1.7,13293.55,1.14,11094,-13811.934,-1.24,-1.27,-1.22
201819,Academic year,National,E92000001,England,Final,All state-funded,SEN provision,Total,Asian,Total,Total,SEN State EHC,Total,Total,Total,Total,Total,Total,710,1602,20555.25,12.8,684,42.7,103,6.4,193,12,88,5.5,19,1.2,33,2.1,1633.64,1.02,1503,-1379.846,-0.92,-0.98,-0.85
201819,Academic year,National,E92000001,England,Final,All state-funded,SEN provision,Total,Mixed,Total,Total,SEN Supp,Total,Total,Total,Total,Total,Total,1426,2823,94266.5,33.4,2728,96.6,507,18,950,33.7,611,21.6,161,5.7,246,8.7,7747.77,2.74,2711,-1287.508,-0.47,-0.52,-0.43
201819,Academic year,National,E92000001,England,Final,All state-funded,SEN provision,Total,Chinese,Total,Total,SEN Supp,Total,Total,Total,Total,Total,Total,100,105,5423,51.6,104,99,50,47.6,74,70.5,52,49.5,24,22.9,32,30.5,496.76,4.73,90,73.482,0.82,0.55,1.08
201819,Academic year,National,E92000001,England,Final,All state-funded,SEN provision,Girls,White,Total,Total,No SEN,Total,Total,Total,Total,Total,Total,3010,177438,9086415.44,51.2,176031,99.2,87807,49.5,129400,72.9,82567,46.5,38402,21.6,55551,31.3,792239.05,4.46,170916,35539.22,0.21,0.2,0.21
201819,Academic year,National,E92000001,England,Final,All state-funded,SEN provision,Total,Other,Total,Total,No SEN,Total,Total,Total,Total,Total,Total,1879,8494,423288.32,49.8,8285,97.5,4022,47.4,5814,68.4,4639,54.6,2000,23.5,2875,33.8,38648.73,4.55,6508,3852.901,0.59,0.56,0.62
201819,Academic year,National,E92000001,England,Final,All state-funded,SEN provision,Total,White,Total,Total,SEN State EHC,Total,Total,Total,Total,Total,Total,3153,15928,219422.63,13.8,8008,50.3,885,5.6,1779,11.2,573,3.6,177,1.1,293,1.8,17246.04,1.08,15221,-18456.359,-1.21,-1.23,-1.19
201819,Academic year,National,E92000001,England,Final,All state-funded,SEN provision,Boys,Other,Total,Total,SEN State EHC,Total,Total,Total,Total,Total,Total,153,176,2421.75,13.8,80,45.5,12,6.8,24,13.6,17,9.7,4,2.3,8,4.5,204.54,1.16,153,-133.631,-0.87,-1.08,-0.67
201819,Academic year,National,E92000001,England,Final,All state-funded,SEN provision,Total,Black,Total,Total,SEN State EHC,Total,Total,Total,Total,Total,Total,615,1219,15450.75,12.7,587,48.2,48,3.9,117,9.6,68,5.6,10,0.8,19,1.6,1185.68,0.97,1117,-1184.466,-1.06,-1.14,-0.99
201819,Academic year,National,E92000001,England,Final,All state-funded,Free school meals,Girls,Black,Total,FSM all other,Total,Total,Total,Total,Total,Total,Total,1765,12150,609808.3,50.2,11991,98.7,5536,45.6,8232,67.8,6898,56.8,2710,22.3,4121,33.9,54318.52,4.47,10604,5236.774,0.49,0.47,0.52
201819,Academic year,National,E92000001,England,Final,All state-funded,Free school meals,Girls,Other,Total,FSM,Total,Total,Total,Total,Total,Total,Total,572,1174,53716.77,45.8,1117,95.1,439,37.4,689,58.7,603,51.4,217,18.5,327,27.9,4823.76,4.11,911,607.307,0.67,0.58,0.75
201819,Academic year,National,E92000001,England,Final,All state-funded,Free school meals,Girls,Asian,Total,FSM all other,Total,Total,Total,Total,Total,Total,Total,2206,23576,1304525.18,55.3,23260,98.7,13616,57.8,17874,75.8,14017,59.5,7523,31.9,10008,42.4,117675.71,4.99,21354,16645.779,0.78,0.76,0.8
201819,Academic year,National,E92000001,England,Final,All state-funded,SEN provision,Total,Chinese,Total,Total,No SEN,Total,Total,Total,Total,Total,Total,1061,1848,122718.71,66.4,1841,99.6,1476,79.9,1710,92.5,1179,63.8,876,47.4,1025,55.5,11443.45,6.19,1560,1418.806,0.91,0.85,0.97
201819,Academic year,National,E92000001,England,Final,All state-funded,SEN provision,Total,Mixed,Total,Total,No SEN,Total,Total,Total,Total,Total,Total,2994,23169,1177765.14,50.8,22942,99,11287,48.7,16460,71,11304,48.8,5169,22.3,7282,31.4,104408.05,4.51,21483,2378.415,0.11,0.09,0.13
201819,Academic year,National,E92000001,England,Final,All state-funded,Free school meals,Girls,White,Total,FSM all other,Total,Total,Total,Total,Total,Total,Total,3517,174581,8874379.3,50.8,171792,98.4,86259,49.4,125841,72.1,80356,46,38112,21.8,54749,31.4,774177.65,4.43,167929,38429.695,0.23,0.22,0.23
201819,Academic year,National,E92000001,England,Final,All state-funded,SEN provision,Total,Unclassified,Total,Total,SEN State EHC,Total,Total,Total,Total,Total,Total,212,274,3848.75,14,140,51.1,18,6.6,28,10.2,10,3.6,4,1.5,6,2.2,304.8,1.11,249,-283.032,-1.14,-1.3,-0.98
201819,Academic year,National,E92000001,England,Final,All state-funded,Free school meals,Girls,Other,Total,FSM all other,Total,Total,Total,Total,Total,Total,Total,1226,3450,178819.99,51.8,3355,97.2,1724,50,2444,70.8,2009,58.2,952,27.6,1329,38.5,16295.03,4.72,2747,2246.169,0.82,0.77,0.87
201819,Academic year,National,E92000001,England,Final,All state-funded,Free school meals,Girls,Chinese,Total,FSM,Total,Total,Total,Total,Total,Total,Total,59,66,4130,62.6,65,98.5,50,75.8,59,89.4,49,74.2,37,56.1,42,63.6,388.61,5.89,64,51.675,0.81,0.49,1.12
201819,Academic year,National,E92000001,England,Final,All state-funded,SEN provision,Total,Unclassified,Total,Total,No SEN,Total,Total,Total,Total,Total,Total,1720,5875,278189.26,47.4,5712,97.2,2580,43.9,3874,65.9,2493,42.4,1055,18,1530,26,24520.62,4.17,5120,-117.854,-0.02,-0.06,0.01
201819,Academic year,National,E92000001,England,Final,All state-funded,SEN provision,Total,Other,Total,Total,SEN State EHC,Total,Total,Total,Total,Total,Total,219,272,3644.75,13.4,120,44.1,18,6.6,33,12.1,29,10.7,6,2.2,12,4.4,308.74,1.14,232,-186.711,-0.8,-0.97,-0.64
201819,Academic year,National,E92000001,England,Final,All state-funded,Free school meals,Boys,Chinese,Total,FSM,Total,Total,Total,Total,Total,Total,Total,60,64,3403,53.2,59,92.2,40,62.5,49,76.6,26,40.6,17,26.6,20,31.3,308.3,4.82,59,29.099,0.49,0.17,0.82
201819,Academic year,National,E92000001,England,Final,All state-funded,SEN provision,Total,Other,Total,Total,SEN Supp,Total,Total,Total,Total,Total,Total,431,841,27533.13,32.7,801,95.2,131,15.6,269,32,245,29.1,43,5.1,73,8.7,2345.31,2.79,702,79.406,0.11,0.02,0.21
201819,Academic year,National,E92000001,England,Final,All state-funded,Free school meals,Girls,Unclassified,Total,FSM all other,Total,Total,Total,Total,Total,Total,Total,1145,3186,141385.88,44.4,2970,93.2,1276,40.1,1935,60.7,1248,39.2,580,18.2,818,25.7,12358.5,3.88,2768,-279.904,-0.1,-0.15,-0.05
201819,Academic year,National,E92000001,England,Final,All state-funded,Free school meals,Boys,Mixed,Total,FSM all other,Total,Total,Total,Total,Total,Total,Total,2586,10859,518465.54,47.7,10578,97.4,5041,46.4,7274,67,4625,42.6,2014,18.5,2829,26.1,45992.75,4.24,10047,-1251.775,-0.12,-0.15,-0.1
201819,Academic year,National,E92000001,England,Final,All state-funded,Free school meals,Boys,Unclassified,Total,FSM all other,Total,Total,Total,Total,Total,Total,Total,1192,3637,141431.13,38.9,3282,90.2,1272,35,1953,53.7,1092,30,440,12.1,637,17.5,12362.11,3.4,3084,-1627.164,-0.53,-0.57,-0.48
201819,Academic year,National,E92000001,England,Final,All state-funded,Free school meals,Boys,Chinese,Total,FSM all other,Total,Total,Total,Total,Total,Total,Total,638,938,59421.79,63.3,920,98.1,695,74.1,821,87.5,533,56.8,373,39.8,442,47.1,5521.85,5.89,795,595.198,0.75,0.66,0.84
201819,Academic year,National,E92000001,England,Final,All state-funded,Free school meals,Girls,Mixed,Total,FSM,Total,Total,Total,Total,Total,Total,Total,1387,2707,108827.76,40.2,2600,96,721,26.6,1336,49.4,914,33.8,271,10,455,16.8,9162.32,3.38,2583,-525.198,-0.2,-0.25,-0.15
201819,Academic year,National,E92000001,England,Final,All state-funded,Free school meals,Girls,Chinese,Total,FSM all other,Total,Total,Total,Total,Total,Total,Total,634,938,62057.17,66.2,928,98.9,746,79.5,862,91.9,627,66.8,474,50.5,554,59.1,5794.6,6.18,779,784.056,1.01,0.92,1.1
